date,asset,weight
20230830,603196.XSHG,0
20230830,603197.XSHG,0
20230830,603198.XSHG,0
20230830,603199.XSHG,0.000745169
20230830,603200.XSHG,0.000383723
20230830,603201.XSHG,9.54E-05
20230830,603203.XSHG,0.000321463
20230830,603206.XSHG,1.30E-05
20230830,603208.XSHG,0.000308962
20230830,603209.XSHG,0
20230830,603211.XSHG,0.00054194
20230830,603212.XSHG,0.000157781
20230830,603213.XSHG,0.00072603
20230830,603214.XSHG,0.00137623
20230830,603215.XSHG,0
20230830,603216.XSHG,0.000267244
20230830,603217.XSHG,0.000230432
20230830,603218.XSHG,0
20230830,603219.XSHG,0
20230830,603220.XSHG,0
20230830,603221.XSHG,0.000978629
20230830,603222.XSHG,0.000402838
20230830,603223.XSHG,0
20230830,603225.XSHG,0
20230830,603226.XSHG,0.00071688
20230830,603227.XSHG,0
20230830,603228.XSHG,0.000283027
20230830,603229.XSHG,0.000461628
20230830,603230.XSHG,0.000296188
20230830,603232.XSHG,0
20230830,603233.XSHG,0
20230830,603235.XSHG,0.000136812
20230830,603236.XSHG,0
20230830,603237.XSHG,0
20230830,603238.XSHG,0.000615572
20230830,603239.XSHG,0.000427586
20230830,603255.XSHG,6.50E-05
20230830,603256.XSHG,0.001464745
20230830,603258.XSHG,0
20230830,603259.XSHG,0
20230830,603260.XSHG,0
20230830,603261.XSHG,0.000565966
20230830,603266.XSHG,0.001300138
20230830,603267.XSHG,0
20230830,603268.XSHG,0.001820791
20230830,603269.XSHG,0.001235357
20230830,603272.XSHG,0
20230830,603275.XSHG,0
20230830,603277.XSHG,0.000155347
20230830,603278.XSHG,0.000398926
20230830,603279.XSHG,0
20230830,603280.XSHG,0
20230830,603281.XSHG,0
20230830,603282.XSHG,9.65E-06
20230830,603283.XSHG,0
20230830,603286.XSHG,0.000995183
20230830,603288.XSHG,0
20230830,603289.XSHG,0.000837242
20230830,603290.XSHG,0
20230830,603291.XSHG,0
20230830,603296.XSHG,0
20230830,603297.XSHG,0
20230830,603298.XSHG,0
20230830,603299.XSHG,0
20230830,603300.XSHG,0
20230830,603301.XSHG,0
20230830,603303.XSHG,0.000296195
20230830,603305.XSHG,0
20230830,603306.XSHG,0
20230830,603307.XSHG,0
20230830,603308.XSHG,0.00033425
20230830,603309.XSHG,0.000414567
20230830,603311.XSHG,0.000691352
20230830,603313.XSHG,0
20230830,603315.XSHG,0.000279532
20230830,603316.XSHG,8.84E-05
20230830,603317.XSHG,0
20230830,603318.XSHG,0.00011011
20230830,603319.XSHG,0
20230830,603320.XSHG,0.001029291
20230830,603321.XSHG,0.000862466
20230830,603322.XSHG,0.000849792
20230830,603323.XSHG,0
20230830,603324.XSHG,5.68E-05
20230830,603326.XSHG,0.000170184
20230830,603327.XSHG,0
20230830,603328.XSHG,0.000436976
20230830,603329.XSHG,0.000183088
20230830,603330.XSHG,0.000466529
20230830,603331.XSHG,0.00053979
20230830,603332.XSHG,0.000489419
20230830,603333.XSHG,0.000507198
20230830,603335.XSHG,0.001361987
20230830,603336.XSHG,0
20230830,603337.XSHG,0.000323353
20230830,603338.XSHG,0
20230830,603339.XSHG,0.000878321
20230830,603345.XSHG,0
20230830,603348.XSHG,0
20230830,603351.XSHG,0.000568942
20230830,603353.XSHG,0.000246875
20230830,603355.XSHG,0.000683406
20230830,603356.XSHG,9.32E-05
20230830,603357.XSHG,0
20230830,603358.XSHG,0.000416396
20230830,603359.XSHG,0
20230830,603360.XSHG,0
20230830,603363.XSHG,0
20230830,603365.XSHG,0.000209494
20230830,603366.XSHG,0
20230830,603367.XSHG,0.0003792
20230830,603368.XSHG,0.000252868
20230830,603369.XSHG,0
20230830,603377.XSHG,0.000926623
20230830,603378.XSHG,0.000110097
20230830,603379.XSHG,0
20230830,603380.XSHG,0.000444119
20230830,603383.XSHG,0
20230830,603385.XSHG,4.18E-05
20230830,603386.XSHG,0.000750287
20230830,603387.XSHG,0
20230830,603388.XSHG,0
20230830,603389.XSHG,0.000257759
20230830,603390.XSHG,0.000600341
20230830,603392.XSHG,0
20230830,603393.XSHG,0
20230830,603396.XSHG,0
20230830,603398.XSHG,0
20230830,603399.XSHG,0.000758579
20230830,603408.XSHG,0.000246296
20230830,603416.XSHG,7.36E-05
20230830,603421.XSHG,4.69E-05
20230830,603429.XSHG,0
20230830,603439.XSHG,0
20230830,603444.XSHG,0
20230830,603456.XSHG,0
20230830,603458.XSHG,0.000165598
20230830,603466.XSHG,0
20230830,603477.XSHG,0
20230830,603486.XSHG,0
20230830,603488.XSHG,0.001254409
20230830,603489.XSHG,0.000319275
20230830,603496.XSHG,0
20230830,603499.XSHG,0.001545696
20230830,603500.XSHG,0
20230830,603501.XSHG,0
20230830,603505.XSHG,0
20230830,603506.XSHG,0
20230830,603507.XSHG,0.000708153
20230830,603508.XSHG,0.000487129
20230830,603511.XSHG,0.00140097
20230830,603515.XSHG,0.000408599
20230830,603516.XSHG,0
20230830,603517.XSHG,0
20230830,603518.XSHG,0.000880827
20230830,603519.XSHG,0
20230830,603520.XSHG,0.000156535
20230830,603527.XSHG,2.86E-05
20230830,603528.XSHG,0.000927836
20230830,603529.XSHG,0
20230830,603530.XSHG,0.001297142
20230830,603533.XSHG,0
20230830,603535.XSHG,0
20230830,603536.XSHG,0
20230830,603538.XSHG,0
20230830,603551.XSHG,0.002517458
20230830,603555.XSHG,0.000298514
20230830,603556.XSHG,0
20230830,603557.XSHG,0.000185367
20230830,603558.XSHG,0
20230830,603559.XSHG,0.000333791
20230830,603565.XSHG,0
20230830,603566.XSHG,0
20230830,603567.XSHG,2.30E-05
20230830,603568.XSHG,0
20230830,603569.XSHG,0
20230830,603577.XSHG,0.000854442
20230830,603578.XSHG,0.000604892
20230830,603579.XSHG,0.00075831
20230830,603580.XSHG,0.000659513
20230830,603583.XSHG,0.0006267
20230830,603585.XSHG,8.05E-05
20230830,603586.XSHG,0.000575422
20230830,603587.XSHG,0
20230830,603588.XSHG,0
20230830,603589.XSHG,0
20230830,603590.XSHG,0.000464136
20230830,603595.XSHG,0
20230830,603596.XSHG,0
20230830,603598.XSHG,0.001142026
20230830,603599.XSHG,0
20230830,603600.XSHG,0.00087
20230830,603601.XSHG,0.000280813
20230830,603602.XSHG,0
20230830,603603.XSHG,0.000647483
20230830,603605.XSHG,0
20230830,603606.XSHG,0
20230830,603607.XSHG,0
20230830,603608.XSHG,0.000505968
20230830,603609.XSHG,0.000447168
20230830,603610.XSHG,0
20230830,603611.XSHG,0.000465229
20230830,603612.XSHG,0
20230830,603613.XSHG,0
20230830,603615.XSHG,0.000570453
20230830,603616.XSHG,0.000395466
20230830,603617.XSHG,7.11E-06
20230830,603618.XSHG,0.00083021
20230830,603619.XSHG,0
20230830,603626.XSHG,0.001063613
20230830,603628.XSHG,0.001311111
20230830,603629.XSHG,0
20230830,603630.XSHG,0
20230830,603633.XSHG,0.000371715
20230830,603636.XSHG,0
20230830,603637.XSHG,0.000603337
20230830,603638.XSHG,0.001043692
20230830,603639.XSHG,0.000182634
20230830,603648.XSHG,0.000177591
20230830,603650.XSHG,0
20230830,603655.XSHG,0.000896575
20230830,603656.XSHG,0.001414464
20230830,603657.XSHG,0.001069249
20230830,603658.XSHG,0
20230830,603659.XSHG,0
20230830,603660.XSHG,0.000176936
20230830,603661.XSHG,0.000211065
20230830,603662.XSHG,0
20230830,603663.XSHG,0.000310772
20230830,603665.XSHG,0.000220265
20230830,603666.XSHG,0
20230830,603667.XSHG,0
20230830,603668.XSHG,0
20230830,603669.XSHG,7.31E-05
20230830,603676.XSHG,0.000109454
20230830,603677.XSHG,0.00186099
20230830,603678.XSHG,0
20230830,603679.XSHG,0.000462648
20230830,603680.XSHG,0.001102518
20230830,603681.XSHG,0.000373948
20230830,603682.XSHG,0
20230830,603683.XSHG,0.000995887
20230830,603685.XSHG,0.000264455
20230830,603686.XSHG,0
20230830,603687.XSHG,0.000160885
20230830,603688.XSHG,0
20230830,603689.XSHG,0.000155144
20230830,603690.XSHG,0.000318725
20230830,603693.XSHG,0.000145977
20230830,603696.XSHG,0.000351749
20230830,603697.XSHG,0.000104235
20230830,603698.XSHG,0.000703224
20230830,603699.XSHG,0
20230830,603700.XSHG,0.000190659
20230830,603701.XSHG,0.000172682
20230830,603703.XSHG,0.000242408
20230830,603706.XSHG,0.000464861
20230830,603707.XSHG,0
20230830,603708.XSHG,9.32E-05
20230830,603709.XSHG,0.00071375
20230830,603711.XSHG,0
20230830,603712.XSHG,0
20230830,603713.XSHG,0
20230830,603716.XSHG,0
20230830,603717.XSHG,2.63E-06
20230830,603718.XSHG,0.000142868
20230830,603719.XSHG,0
20230830,603721.XSHG,0.000144953
20230830,603722.XSHG,0
20230830,603725.XSHG,0
20230830,603726.XSHG,0.00020326
20230830,603727.XSHG,0.000360571
20230830,603728.XSHG,0
20230830,603729.XSHG,0.000942176
20230830,603730.XSHG,0
20230830,603733.XSHG,0
20230830,603737.XSHG,0
20230830,603738.XSHG,0
20230830,603739.XSHG,0.00017209
20230830,603755.XSHG,0.000198237
20230830,603757.XSHG,0.000686404
20230830,603758.XSHG,0.000548559
20230830,603759.XSHG,0
20230830,603766.XSHG,0
20230830,603767.XSHG,0
20230830,603768.XSHG,0
20230830,603773.XSHG,0.000607584
20230830,603776.XSHG,0
20230830,603777.XSHG,0
20230830,603778.XSHG,0
20230830,603779.XSHG,0.000260743
20230830,603786.XSHG,0
20230830,603787.XSHG,0.000733132
20230830,603788.XSHG,5.00E-05
20230830,603789.XSHG,0.000846781
20230830,603790.XSHG,0.000394585
20230830,603797.XSHG,3.84E-05
20230830,603798.XSHG,0.000873065
20230830,603799.XSHG,0
20230830,603800.XSHG,0
20230830,603801.XSHG,0.000236562
20230830,603803.XSHG,0.001607551
20230830,603806.XSHG,0
20230830,603808.XSHG,0.000267716
20230830,603809.XSHG,0.000992417
20230830,603810.XSHG,0.001294423
20230830,603811.XSHG,0.000445274
20230830,603813.XSHG,0.000179024
20230830,603815.XSHG,0.000656842
20230830,603816.XSHG,0
20230830,603817.XSHG,0
20230830,603818.XSHG,0.000475431
20230830,603819.XSHG,0.000212809
20230830,603822.XSHG,0
20230830,603823.XSHG,0
20230830,603825.XSHG,0
20230830,603826.XSHG,0
20230830,603828.XSHG,0.000244427
20230830,603829.XSHG,0.000252078
20230830,603833.XSHG,0
20230830,603836.XSHG,0.000128733
20230830,603838.XSHG,3.76E-05
20230830,603839.XSHG,0.000558108
20230830,603843.XSHG,0
20230830,603848.XSHG,0.000989182
20230830,603855.XSHG,0
20230830,603856.XSHG,7.00E-05
20230830,603858.XSHG,0
20230830,603859.XSHG,0.001112932
20230830,603860.XSHG,0
20230830,603861.XSHG,0.000898367
20230830,603863.XSHG,0
20230830,603866.XSHG,0
20230830,603867.XSHG,3.73E-05
20230830,603868.XSHG,0
20230830,603869.XSHG,5.79E-05
20230830,603871.XSHG,0.000358305
20230830,603876.XSHG,0
20230830,603877.XSHG,0.000362816
20230830,603878.XSHG,0.000769417
20230830,603879.XSHG,0
20230830,603880.XSHG,0.000116764
20230830,603881.XSHG,0
20230830,603882.XSHG,0.000178771
20230830,603883.XSHG,0
20230830,603885.XSHG,0
20230830,603886.XSHG,0.000159663
20230830,603887.XSHG,0.001106467
20230830,603888.XSHG,0
20230830,603889.XSHG,6.75E-05
20230830,603890.XSHG,3.84E-06
20230830,603893.XSHG,0
20230830,603895.XSHG,0
20230830,603896.XSHG,0
20230830,603897.XSHG,0.000899686
20230830,603898.XSHG,0.000250896
20230830,603899.XSHG,0
20230830,603900.XSHG,6.27E-05
20230830,603901.XSHG,0.000490514
20230830,603903.XSHG,0.000525686
20230830,603906.XSHG,0.000443086
20230830,603908.XSHG,0.00061447
20230830,603909.XSHG,0.000633291
20230830,603912.XSHG,0
20230830,603915.XSHG,0.000129578
20230830,603916.XSHG,0.000180509
20230830,603917.XSHG,0.00069158
20230830,603918.XSHG,0
20230830,603919.XSHG,0
20230830,603920.XSHG,0
20230830,603922.XSHG,0
20230830,603926.XSHG,4.62E-05
20230830,603927.XSHG,0
20230830,603928.XSHG,0.000106962
20230830,603929.XSHG,0.00241458
20230830,603931.XSHG,0.00039675
20230830,603933.XSHG,0.000160687
20230830,603936.XSHG,0.000223114
20230830,603937.XSHG,0.000234613
20230830,603938.XSHG,0.000536176
20230830,603939.XSHG,0
20230830,603948.XSHG,0
20230830,603949.XSHG,0
20230830,603950.XSHG,0.000832314
20230830,603955.XSHG,0
20230830,603956.XSHG,8.32E-05
20230830,603958.XSHG,0.000989305
20230830,603959.XSHG,0
20230830,603960.XSHG,0.000444006
20230830,603963.XSHG,0
20230830,603966.XSHG,0
20230830,603967.XSHG,0
20230830,603968.XSHG,0.000150703
20230830,603969.XSHG,0.000493791
20230830,603970.XSHG,0.000976685
20230830,603976.XSHG,0.000754429
20230830,603977.XSHG,0
20230830,603978.XSHG,0.000331992
20230830,603979.XSHG,2.55E-05
20230830,603980.XSHG,0.000125948
20230830,603982.XSHG,0.00083137
20230830,603983.XSHG,0.000443676
20230830,603985.XSHG,0
20230830,603986.XSHG,0
20230830,603987.XSHG,0
20230830,603988.XSHG,0
20230830,603989.XSHG,7.59E-05
20230830,603990.XSHG,0
20230830,603991.XSHG,0.00027342
20230830,603992.XSHG,0.000446909
20230830,603993.XSHG,0
20230830,603995.XSHG,3.76E-06
20230830,603997.XSHG,0.000447995
20230830,603998.XSHG,0
20230830,603999.XSHG,0
20230830,605001.XSHG,0
20230830,605003.XSHG,0.000241091
20230830,605005.XSHG,0.001081368
20230830,605006.XSHG,8.04E-05
20230830,605007.XSHG,0.000852485
20230830,605008.XSHG,0
20230830,605009.XSHG,0.000453533
20230830,605011.XSHG,0
20230830,605016.XSHG,0.001101551
20230830,605018.XSHG,0.000206138
20230830,605020.XSHG,3.27E-05
20230830,605028.XSHG,0.000267704
20230830,605033.XSHG,7.64E-05
20230830,605050.XSHG,0
20230830,605055.XSHG,0.000113322
20230830,605056.XSHG,0.000244126
20230830,605058.XSHG,0.001371046
20230830,605060.XSHG,0
20230830,605066.XSHG,0.000707262
20230830,605068.XSHG,0.000619333
20230830,605069.XSHG,0
20230830,605077.XSHG,0.000207347
20230830,605080.XSHG,0
20230830,605081.XSHG,0
20230830,605086.XSHG,0.000264403
20230830,605088.XSHG,0
20230830,605089.XSHG,0
20230830,605090.XSHG,0
20230830,605098.XSHG,0.001329926
20230830,605099.XSHG,9.76E-05
20230830,605100.XSHG,0.001032524
20230830,605108.XSHG,6.36E-06
20230830,605111.XSHG,0
20230830,605116.XSHG,0
20230830,605117.XSHG,0
20230830,605118.XSHG,0.001898762
20230830,605122.XSHG,0
20230830,605123.XSHG,0
20230830,605128.XSHG,0.001362458
20230830,605133.XSHG,0.001624042
20230830,605136.XSHG,0.000253806
20230830,605138.XSHG,0
20230830,605151.XSHG,0
20230830,605155.XSHG,8.87E-05
20230830,605158.XSHG,0.000550849
20230830,605162.XSHG,0
20230830,605166.XSHG,0.000160316
20230830,605167.XSHG,0.001142468
20230830,605168.XSHG,0.000448227
20230830,605169.XSHG,0
20230830,605177.XSHG,0
20230830,605178.XSHG,0
20230830,605179.XSHG,6.47E-06
20230830,605180.XSHG,0.000259104
20230830,605183.XSHG,0.000452087
20230830,605186.XSHG,0
20230830,605188.XSHG,0
20230830,605189.XSHG,0.00037979
20230830,605196.XSHG,0.000306069
20230830,605198.XSHG,4.04E-05
20230830,605199.XSHG,0.000238096
20230830,605208.XSHG,0.001128033
20230830,605218.XSHG,0.00068307
20230830,605222.XSHG,0.000850969
20230830,605228.XSHG,0
20230830,605255.XSHG,0.001010348
20230830,605258.XSHG,0.000277207
20230830,605259.XSHG,0
20230830,605266.XSHG,0.000568114
20230830,605268.XSHG,2.41E-05
20230830,605277.XSHG,0.000418934
20230830,605286.XSHG,0.001042321
20230830,605287.XSHG,0.000614534
20230830,605288.XSHG,0.000358109
20230830,605289.XSHG,0.00069833
20230830,605296.XSHG,0.000150669
20230830,605298.XSHG,6.20E-05
20230830,605299.XSHG,0.000664089
20230830,605300.XSHG,0
20230830,605303.XSHG,0.00083492
20230830,605305.XSHG,0.001006203
20230830,605318.XSHG,0.000440992
20230830,605319.XSHG,0
20230830,605333.XSHG,0.000535352
20230830,605336.XSHG,0.000173326
20230830,605337.XSHG,1.94E-05
20230830,605338.XSHG,0.0002386
20230830,605339.XSHG,0.000593089
20230830,605358.XSHG,0
20230830,605365.XSHG,0.000243648
20230830,605366.XSHG,0.001026185
20230830,605368.XSHG,0
20230830,605369.XSHG,0
20230830,605376.XSHG,0.000345013
20230830,605377.XSHG,0
20230830,605378.XSHG,0.001075494
20230830,605388.XSHG,0
20230830,605389.XSHG,0.000145438
20230830,605398.XSHG,0
20230830,605399.XSHG,0
20230830,605488.XSHG,0
20230830,605499.XSHG,0
20230830,605500.XSHG,0.000244387
20230830,605507.XSHG,0
20230830,605555.XSHG,0.000230929
20230830,605566.XSHG,0
20230830,605567.XSHG,0
20230830,605577.XSHG,0.000773852
20230830,605580.XSHG,0.00027769
20230830,605588.XSHG,0.000200929
20230830,605589.XSHG,0
20230830,605598.XSHG,0
20230830,605599.XSHG,0
20230830,688001.XSHG,0
20230830,688002.XSHG,0
20230830,688003.XSHG,0.000129578
20230830,688004.XSHG,0.000936616
20230830,688005.XSHG,0
20230830,688006.XSHG,0.000184021
20230830,688007.XSHG,0.000140889
20230830,688008.XSHG,0
20230830,688009.XSHG,0.001037108
20230830,688010.XSHG,0.000262443
20230830,688011.XSHG,0.000245079
20230830,688012.XSHG,0
20230830,688013.XSHG,0.000232825
20230830,688015.XSHG,0.000241584
20230830,688016.XSHG,0
20230830,688017.XSHG,0
20230830,688018.XSHG,0.000481411
20230830,688019.XSHG,0
20230830,688020.XSHG,0.000575963
20230830,688021.XSHG,0.000915788
20230830,688022.XSHG,0.00037036
20230830,688023.XSHG,0
20230830,688025.XSHG,0.00058992
20230830,688026.XSHG,0
20230830,688027.XSHG,0.000303558
20230830,688028.XSHG,0.000269705
20230830,688029.XSHG,0.000522295
20230830,688030.XSHG,0
20230830,688031.XSHG,0.000903195
20230830,688032.XSHG,0
20230830,688033.XSHG,0.000183687
20230830,688035.XSHG,0
20230830,688036.XSHG,0
20230830,688037.XSHG,0
20230830,688038.XSHG,0
20230830,688039.XSHG,0.000494112
20230830,688041.XSHG,0
20230830,688045.XSHG,0.000248668
20230830,688046.XSHG,0.000116779
20230830,688047.XSHG,0
20230830,688048.XSHG,0
20230830,688049.XSHG,0.000197598
20230830,688050.XSHG,0
20230830,688051.XSHG,0
20230830,688052.XSHG,0
20230830,688053.XSHG,0.000102152
20230830,688055.XSHG,0.000175251
20230830,688056.XSHG,0.000105862
20230830,688057.XSHG,0.000237836
20230830,688058.XSHG,0.000913051
20230830,688059.XSHG,0.000617691
20230830,688060.XSHG,0.000145818
20230830,688061.XSHG,0.000654962
20230830,688062.XSHG,0
20230830,688063.XSHG,0
20230830,688065.XSHG,0.000284186
20230830,688066.XSHG,0
20230830,688067.XSHG,0.00018725
20230830,688068.XSHG,0
20230830,688069.XSHG,0.000159502
20230830,688070.XSHG,0.001696007
20230830,688071.XSHG,0.000842554
20230830,688072.XSHG,0
20230830,688073.XSHG,0
20230830,688075.XSHG,0.00021912
20230830,688076.XSHG,0
20230830,688077.XSHG,0.000694272
20230830,688078.XSHG,0.000348569
20230830,688079.XSHG,0.000592652
20230830,688080.XSHG,0.00096985
20230830,688081.XSHG,0.001648218
20230830,688082.XSHG,0.000115227
20230830,688083.XSHG,0.000361842
20230830,688084.XSHG,0.000669266
20230830,688085.XSHG,0
20230830,688087.XSHG,0.000342954
20230830,688088.XSHG,0
20230830,688089.XSHG,6.11E-05
20230830,688090.XSHG,0.000444656
20230830,688091.XSHG,0.000765444
20230830,688092.XSHG,0.000137977
20230830,688093.XSHG,0
20230830,688095.XSHG,0
20230830,688096.XSHG,0.000874376
20230830,688097.XSHG,0
20230830,688098.XSHG,0.000245072
20230830,688099.XSHG,0.001028295
20230830,688100.XSHG,7.62E-05
20230830,688101.XSHG,0
20230830,688102.XSHG,0.001621964
20230830,688103.XSHG,0
20230830,688105.XSHG,0
20230830,688106.XSHG,0.000277495
20230830,688107.XSHG,0.000207862
20230830,688108.XSHG,0.000681295
20230830,688109.XSHG,0.000325832
20230830,688110.XSHG,0
20230830,688111.XSHG,0
20230830,688112.XSHG,0
20230830,688113.XSHG,0.000178538
20230830,688114.XSHG,0
20230830,688115.XSHG,0
20230830,688116.XSHG,0
20230830,688117.XSHG,0.000435972
20230830,688118.XSHG,0.00040635
20230830,688119.XSHG,0.000121875
20230830,688120.XSHG,0
20230830,688121.XSHG,0.000798246
20230830,688122.XSHG,0
20230830,688123.XSHG,0
20230830,688125.XSHG,0.000308998
20230830,688126.XSHG,0
20230830,688127.XSHG,0.000204386
20230830,688128.XSHG,8.32E-05
20230830,688129.XSHG,0.001528023
20230830,688130.XSHG,0.000542166
20230830,688131.XSHG,0.000933989
20230830,688132.XSHG,0.000746424
20230830,688133.XSHG,0
20230830,688135.XSHG,0
20230830,688136.XSHG,0
20230830,688137.XSHG,0
20230830,688138.XSHG,0.002010844
20230830,688139.XSHG,0
20230830,688141.XSHG,0.000965591
20230830,688143.XSHG,0
20230830,688146.XSHG,0
20230830,688147.XSHG,0.000701242
20230830,688148.XSHG,0.001691412
20230830,688150.XSHG,0.000256711
20230830,688151.XSHG,0.000902635
20230830,688152.XSHG,0
20230830,688153.XSHG,0
20230830,688155.XSHG,3.58E-05
20230830,688156.XSHG,0
20230830,688157.XSHG,0.000226125
20230830,688158.XSHG,0
20230830,688159.XSHG,0.000247807
20230830,688160.XSHG,0
20230830,688161.XSHG,0
20230830,688162.XSHG,2.56E-05
20230830,688163.XSHG,0.000227603
20230830,688165.XSHG,0.000230367
20230830,688166.XSHG,0
20230830,688167.XSHG,0
20230830,688168.XSHG,2.10E-05
20230830,688169.XSHG,0
20230830,688170.XSHG,0
20230830,688171.XSHG,0.000244273
20230830,688172.XSHG,0.000181808
20230830,688173.XSHG,0.000932979
20230830,688175.XSHG,0.000222718
20230830,688176.XSHG,0.000456441
20230830,688177.XSHG,0.00024102
20230830,688178.XSHG,0.000178852
20230830,688179.XSHG,0.000646935
20230830,688180.XSHG,0
20230830,688181.XSHG,2.59E-05
20230830,688182.XSHG,0.001049019
20230830,688183.XSHG,0.001273087
20230830,688184.XSHG,0
20230830,688185.XSHG,0
20230830,688186.XSHG,0.00016331
20230830,688187.XSHG,0
20230830,688188.XSHG,0
20230830,688189.XSHG,0.000752798
20230830,688190.XSHG,0
20230830,688191.XSHG,0.000251763
20230830,688192.XSHG,0
20230830,688193.XSHG,0.000245437
20230830,688195.XSHG,0.000229451
20230830,688196.XSHG,3.65E-05
20230830,688197.XSHG,0.000223606
20230830,688198.XSHG,0
20230830,688199.XSHG,0.000573198
20230830,688200.XSHG,0.000531759
20230830,688201.XSHG,0
20230830,688202.XSHG,0
20230830,688203.XSHG,0.00111552
20230830,688205.XSHG,0
20230830,688206.XSHG,0.000669366
20230830,688207.XSHG,0.001282398
20230830,688208.XSHG,0
20230830,688209.XSHG,0
20230830,688210.XSHG,0.001156612
20230830,688211.XSHG,0.000733592
20230830,688212.XSHG,5.41E-05
20230830,688213.XSHG,0.000839413
20230830,688215.XSHG,0.000460619
20230830,688216.XSHG,0.000394592
20230830,688217.XSHG,0.000753637
20230830,688218.XSHG,0.001109027
20230830,688219.XSHG,0.000838626
20230830,688220.XSHG,0
20230830,688221.XSHG,0.000702225
20230830,688222.XSHG,0
20230830,688223.XSHG,0
20230830,688225.XSHG,0
20230830,688226.XSHG,0.001049482
20230830,688227.XSHG,0.000615243
20230830,688228.XSHG,0.000604609
20230830,688229.XSHG,0
20230830,688230.XSHG,5.96E-05
20230830,688231.XSHG,0
20230830,688232.XSHG,0.000936815
20230830,688233.XSHG,0.000539612
20230830,688234.XSHG,0
20230830,688235.XSHG,0
20230830,688236.XSHG,0.000982112
20230830,688237.XSHG,0
20230830,688238.XSHG,1.38E-05
20230830,688239.XSHG,0
20230830,688244.XSHG,0.001004046
20230830,688246.XSHG,0.000339661
20230830,688247.XSHG,0
20230830,688248.XSHG,0.000458483
20230830,688249.XSHG,0
20230830,688251.XSHG,6.73E-05
20230830,688252.XSHG,0.000668736
20230830,688253.XSHG,0.000248112
20230830,688255.XSHG,0.000526135
20230830,688256.XSHG,0
20230830,688257.XSHG,0.000159314
20230830,688258.XSHG,0
20230830,688259.XSHG,0.000408332
20230830,688260.XSHG,0.000804751
20230830,688261.XSHG,0
20230830,688262.XSHG,0.001143326
20230830,688265.XSHG,0.000242777
20230830,688266.XSHG,0.000872136
20230830,688267.XSHG,0.000142971
20230830,688268.XSHG,0.000157045
20230830,688269.XSHG,0
20230830,688270.XSHG,5.76E-05
20230830,688271.XSHG,0
20230830,688272.XSHG,0.000424651
20230830,688273.XSHG,0
20230830,688275.XSHG,0
20230830,688276.XSHG,0
20230830,688277.XSHG,0.000154334
20230830,688278.XSHG,0.000374782
20230830,688279.XSHG,0
20230830,688280.XSHG,0.001809989
20230830,688281.XSHG,0.00015058
20230830,688282.XSHG,0
20230830,688283.XSHG,0.000840289
20230830,688285.XSHG,0.000443817
20230830,688286.XSHG,0.000879598
20230830,688287.XSHG,0
20230830,688288.XSHG,0.001765565
20230830,688289.XSHG,0
20230830,688290.XSHG,0.000149411
20230830,688291.XSHG,0.001249851
20230830,688292.XSHG,0
20230830,688293.XSHG,0
20230830,688295.XSHG,0
20230830,688296.XSHG,0.000231154
20230830,688297.XSHG,0
20230830,688298.XSHG,0
20230830,688299.XSHG,0.000181273
20230830,688300.XSHG,0.000896797
20230830,688301.XSHG,0
20230830,688302.XSHG,0
20230830,688303.XSHG,0
20230830,688305.XSHG,0.000643955
20230830,688306.XSHG,0.001401816
20230830,688307.XSHG,0
20230830,688308.XSHG,0.000683075
20230830,688309.XSHG,0.000543892
20230830,688310.XSHG,0.000548824
20230830,688311.XSHG,0
20230830,688312.XSHG,0.001100337
20230830,688313.XSHG,0
20230830,688314.XSHG,0.000753343
20230830,688315.XSHG,3.61E-05
20230830,688316.XSHG,0
20230830,688317.XSHG,0
20230830,688318.XSHG,0
20230830,688319.XSHG,0.001938101
20230830,688320.XSHG,0
20230830,688321.XSHG,0.000208257
20230830,688322.XSHG,0.001208748
20230830,688323.XSHG,0.000532737
20230830,688325.XSHG,0.000256796
20230830,688326.XSHG,0
20230830,688327.XSHG,0
20230830,688328.XSHG,0.001506362
20230830,688329.XSHG,6.32E-05
20230830,688330.XSHG,0.000472294
20230830,688331.XSHG,0
20230830,688332.XSHG,0.000864359
20230830,688333.XSHG,0
20230830,688334.XSHG,0
20230830,688335.XSHG,0.00039182
20230830,688336.XSHG,0
20230830,688337.XSHG,0.000340624
20230830,688338.XSHG,0.000950087
20230830,688339.XSHG,0
20230830,688343.XSHG,0
20230830,688345.XSHG,0.000821324
20230830,688347.XSHG,0
20230830,688348.XSHG,0
20230830,688349.XSHG,0.000185364
20230830,688350.XSHG,0.000175275
20230830,688351.XSHG,0
20230830,688352.XSHG,0
20230830,688353.XSHG,0
20230830,688355.XSHG,0.000792387
20230830,688356.XSHG,0
20230830,688357.XSHG,0.000378402
20230830,688358.XSHG,0
20230830,688359.XSHG,0
20230830,688360.XSHG,0.001011847
20230830,688361.XSHG,0
20230830,688362.XSHG,0
20230830,688363.XSHG,0
20230830,688365.XSHG,0.000835147
20230830,688366.XSHG,0
20230830,688367.XSHG,0.00022105
20230830,688368.XSHG,0.000985445
20230830,688369.XSHG,8.15E-05
20230830,688370.XSHG,3.36E-05
20230830,688371.XSHG,0
20230830,688372.XSHG,0
20230830,688373.XSHG,0.001085823
20230830,688375.XSHG,0
20230830,688376.XSHG,0.000214736
